symbol,type,common_name,hq_aprox_location_lat,hq_aprox_location_lon,Date,Open,High,Low,Close,Adj Close,Volume,Year
KO,Stock,The CocaCola Company,34,-84,21/8/1967,0.645833,0.645833,0.588542,0.59375,0.133111,6009600,1967
KO,Stock,The CocaCola Company,34,-84,28/8/1967,0.596354,0.625,0.596354,0.619792,0.138949,3820800,1967
KO,Stock,The CocaCola Company,34,-84,4/9/1967,0.619792,0.623698,0.614583,0.617188,0.138365,3648000,1967
KO,Stock,The CocaCola Company,34,-84,11/9/1967,0.617188,0.622396,0.611328,0.613932,0.137635,5222400,1967
KO,Stock,The CocaCola Company,34,-84,18/9/1967,0.613932,0.632813,0.604167,0.632813,0.142499,5280000,1967
KO,Stock,The CocaCola Company,34,-84,25/9/1967,0.632813,0.659505,0.63151,0.644531,0.145138,2918400,1967
KO,Stock,The CocaCola Company,34,-84,2/10/1967,0.644531,0.644531,0.635417,0.643229,0.144845,3340800,1967
KO,Stock,The CocaCola Company,34,-84,9/10/1967,0.643229,0.648438,0.630208,0.632813,0.142499,6144000,1967
KO,Stock,The CocaCola Company,34,-84,16/10/1967,0.634115,0.641927,0.614583,0.617188,0.138981,4992000,1967
KO,Stock,The CocaCola Company,34,-84,23/10/1967,0.617188,0.635417,0.610677,0.630208,0.141913,9216000,1967
KO,Stock,The CocaCola Company,34,-84,30/10/1967,0.632813,0.651042,0.632813,0.644531,0.145138,5836800,1967
KO,Stock,The CocaCola Company,34,-84,6/11/1967,0.644531,0.645182,0.630208,0.636719,0.143379,2246400,1967
KO,Stock,The CocaCola Company,34,-84,13/11/1967,0.636719,0.657552,0.632813,0.653646,0.147191,4128000,1967
KO,Stock,The CocaCola Company,34,-84,20/11/1967,0.648438,0.703125,0.630859,0.69401,0.15628,4435200,1967
KO,Stock,The CocaCola Company,34,-84,27/11/1967,0.69401,0.727865,0.690104,0.725911,0.163464,4992000,1967
KO,Stock,The CocaCola Company,34,-84,4/12/1967,0.725911,0.726563,0.710938,0.721354,0.163073,4185600,1967
KO,Stock,The CocaCola Company,34,-84,11/12/1967,0.717448,0.71875,0.702474,0.702474,0.158805,3283200,1967
KO,Stock,The CocaCola Company,34,-84,18/12/1967,0.700521,0.700521,0.678385,0.678385,0.153359,3878400,1967
KO,Stock,The CocaCola Company,34,-84,25/12/1967,0.677083,0.690104,0.664063,0.690104,0.156008,2668800,1967
KO,Stock,The CocaCola Company,34,-84,1/1/1968,0.690104,0.699219,0.671875,0.676432,0.152918,6662400,1968
KO,Stock,The CocaCola Company,34,-84,8/1/1968,0.676432,0.68099,0.66276,0.674479,0.152476,6643200,1968
KO,Stock,The CocaCola Company,34,-84,15/1/1968,0.674479,0.677083,0.65625,0.666667,0.15071,6854400,1968
KO,Stock,The CocaCola Company,34,-84,22/1/1968,0.666667,0.671875,0.64974,0.660156,0.149238,5088000,1968
KO,Stock,The CocaCola Company,34,-84,29/1/1968,0.660156,0.675781,0.649089,0.667969,0.151004,3340800,1968
KO,Stock,The CocaCola Company,34,-84,5/2/1968,0.667969,0.6875,0.645833,0.645833,0.146,6547200,1968
KO,Stock,The CocaCola Company,34,-84,12/2/1968,0.645833,0.655599,0.644531,0.647135,0.146294,3686400,1968
KO,Stock,The CocaCola Company,34,-84,19/2/1968,0.647135,0.669271,0.644531,0.669271,0.151299,3590400,1968
KO,Stock,The CocaCola Company,34,-84,26/2/1968,0.669271,0.673177,0.658203,0.661458,0.149532,2169600,1968
KO,Stock,The CocaCola Company,34,-84,4/3/1968,0.661458,0.676432,0.648438,0.676432,0.152918,9024000,1968
KO,Stock,The CocaCola Company,34,-84,11/3/1968,0.676432,0.713542,0.671875,0.695964,0.157983,5472000,1968
KO,Stock,The CocaCola Company,34,-84,18/3/1968,0.697917,0.713542,0.690104,0.705729,0.1602,4435200,1968
KO,Stock,The CocaCola Company,34,-84,25/3/1968,0.705729,0.709635,0.688802,0.695313,0.157836,7027200,1968
KO,Stock,The CocaCola Company,34,-84,1/4/1968,0.699219,0.723958,0.697917,0.703776,0.159757,10828800,1968
KO,Stock,The CocaCola Company,34,-84,8/4/1968,0.703776,0.747396,0.701823,0.744792,0.169067,6393600,1968
KO,Stock,The CocaCola Company,34,-84,15/4/1968,0.744792,0.752604,0.720052,0.736979,0.167294,6355200,1968
KO,Stock,The CocaCola Company,34,-84,22/4/1968,0.736979,0.783854,0.734375,0.763021,0.173205,5260800,1968
KO,Stock,The CocaCola Company,34,-84,29/4/1968,0.763021,0.78125,0.755859,0.776042,0.176161,5088000,1968
KO,Stock,The CocaCola Company,34,-84,6/5/1968,0.776042,0.81901,0.773438,0.811198,0.184141,5203200,1968
KO,Stock,The CocaCola Company,34,-84,13/5/1968,0.811198,0.816406,0.776042,0.778646,0.176752,6432000,1968
KO,Stock,The CocaCola Company,34,-84,20/5/1968,0.778646,0.789063,0.778646,0.789063,0.179117,5587200,1968
KO,Stock,The CocaCola Company,34,-84,27/5/1968,0.789063,0.789063,0.763021,0.768229,0.174388,3206400,1968
KO,Stock,The CocaCola Company,34,-84,3/6/1968,0.78125,0.847656,0.765625,0.835938,0.189757,7132800,1968
KO,Stock,The CocaCola Company,34,-84,10/6/1968,0.835938,0.846354,0.803385,0.807292,0.183255,4915200,1968
KO,Stock,The CocaCola Company,34,-84,17/6/1968,0.807292,0.828125,0.796875,0.809896,0.184536,4569600,1968
KO,Stock,The CocaCola Company,34,-84,24/6/1968,0.809896,0.811198,0.765625,0.765625,0.174449,4752000,1968
KO,Stock,The CocaCola Company,34,-84,1/7/1968,0.765625,0.792969,0.757813,0.792969,0.180679,5769600,1968
KO,Stock,The CocaCola Company,34,-84,8/7/1968,0.8125,0.841146,0.78125,0.789063,0.179789,5174400,1968
KO,Stock,The CocaCola Company,34,-84,15/7/1968,0.789063,0.804688,0.783854,0.785156,0.178899,4060800,1968
KO,Stock,The CocaCola Company,34,-84,22/7/1968,0.785156,0.789063,0.729167,0.739583,0.168515,4761600,1968
KO,Stock,The CocaCola Company,34,-84,29/7/1968,0.739583,0.739583,0.729167,0.735677,0.167625,5232000,1968
KO,Stock,The CocaCola Company,34,-84,5/8/1968,0.734375,0.734375,0.707031,0.713542,0.162581,6220800,1968
KO,Stock,The CocaCola Company,34,-84,12/8/1968,0.713542,0.759115,0.713542,0.759115,0.172965,4800000,1968
KO,Stock,The CocaCola Company,34,-84,19/8/1968,0.759115,0.773438,0.734375,0.765625,0.174449,3417600,1968
KO,Stock,The CocaCola Company,34,-84,26/8/1968,0.765625,0.770833,0.757813,0.763021,0.173855,2016000,1968
KO,Stock,The CocaCola Company,34,-84,2/9/1968,0.764323,0.786458,0.764323,0.78125,0.178009,3436800,1968
KO,Stock,The CocaCola Company,34,-84,9/9/1968,0.782552,0.789063,0.760417,0.770833,0.175635,3580800,1968
KO,Stock,The CocaCola Company,34,-84,16/9/1968,0.770833,0.78125,0.760417,0.776042,0.17753,3561600,1968
KO,Stock,The CocaCola Company,34,-84,23/9/1968,0.776042,0.777344,0.742188,0.746094,0.170679,3792000,1968
KO,Stock,The CocaCola Company,34,-84,30/9/1968,0.746094,0.760417,0.740885,0.755208,0.172764,10694400,1968
KO,Stock,The CocaCola Company,34,-84,7/10/1968,0.755208,0.757813,0.734375,0.753906,0.172466,4300800,1968
KO,Stock,The CocaCola Company,34,-84,14/10/1968,0.753906,0.765625,0.747396,0.760417,0.173955,9417600,1968
KO,Stock,The CocaCola Company,34,-84,21/10/1968,0.760417,0.769531,0.746094,0.755208,0.172764,4704000,1968
KO,Stock,The CocaCola Company,34,-84,28/10/1968,0.755208,0.770833,0.739583,0.755208,0.172764,4166400,1968
KO,Stock,The CocaCola Company,34,-84,4/11/1968,0.751302,0.753906,0.729167,0.731771,0.167402,3628800,1968
KO,Stock,The CocaCola Company,34,-84,11/11/1968,0.731771,0.744792,0.720052,0.736979,0.168594,4828800,1968
KO,Stock,The CocaCola Company,34,-84,18/11/1968,0.736979,0.760417,0.734375,0.757813,0.17336,3350400,1968
KO,Stock,The CocaCola Company,34,-84,25/11/1968,0.757813,0.785156,0.734375,0.77474,0.177232,4435200,1968
KO,Stock,The CocaCola Company,34,-84,2/12/1968,0.776042,0.821615,0.765625,0.786458,0.180658,4617600,1968
KO,Stock,The CocaCola Company,34,-84,9/12/1968,0.786458,0.807292,0.757813,0.77474,0.177966,3177600,1968
KO,Stock,The CocaCola Company,34,-84,16/12/1968,0.77474,0.782552,0.757813,0.770833,0.177068,6460800,1968
KO,Stock,The CocaCola Company,34,-84,23/12/1968,0.770833,0.777344,0.739583,0.752604,0.172881,5001600,1968
KO,Stock,The CocaCola Company,34,-84,30/12/1968,0.752604,0.78125,0.734375,0.776042,0.178265,3782400,1968
KO,Stock,The CocaCola Company,34,-84,6/1/1969,0.776042,0.78125,0.744792,0.765625,0.175872,5673600,1969
KO,Stock,The CocaCola Company,34,-84,13/1/1969,0.764323,0.764323,0.739583,0.759115,0.174377,6835200,1969
KO,Stock,The CocaCola Company,34,-84,20/1/1969,0.759115,0.760417,0.75,0.755208,0.173479,5433600,1969
KO,Stock,The CocaCola Company,34,-84,27/1/1969,0.755208,0.760417,0.734375,0.747396,0.171685,4003200,1969
KO,Stock,The CocaCola Company,34,-84,3/2/1969,0.747396,0.748698,0.71875,0.731771,0.168096,5472000,1969
KO,Stock,The CocaCola Company,34,-84,10/2/1969,0.731771,0.735677,0.729167,0.730469,0.167796,2678400,1969
KO,Stock,The CocaCola Company,34,-84,17/2/1969,0.731771,0.736979,0.708333,0.710938,0.16331,4310400,1969
KO,Stock,The CocaCola Company,34,-84,24/2/1969,0.707031,0.71224,0.677083,0.71224,0.163609,6921600,1969
KO,Stock,The CocaCola Company,34,-84,3/3/1969,0.71224,0.731771,0.697917,0.720052,0.165404,4704000,1969
KO,Stock,The CocaCola Company,34,-84,10/3/1969,0.71875,0.71875,0.692708,0.700521,0.160917,3936000,1969
KO,Stock,The CocaCola Company,34,-84,17/3/1969,0.700521,0.729167,0.686198,0.727865,0.168,6240000,1969
KO,Stock,The CocaCola Company,34,-84,24/3/1969,0.727865,0.739583,0.714844,0.736979,0.170104,5904000,1969
KO,Stock,The CocaCola Company,34,-84,31/3/1969,0.736979,0.757813,0.726563,0.726563,0.1677,2275200,1969
KO,Stock,The CocaCola Company,34,-84,7/4/1969,0.723958,0.726563,0.708333,0.723958,0.167099,4521600,1969
KO,Stock,The CocaCola Company,34,-84,14/4/1969,0.723958,0.736979,0.708333,0.713542,0.164694,2851200,1969
KO,Stock,The CocaCola Company,34,-84,21/4/1969,0.71875,0.75651,0.71875,0.75651,0.174612,4492800,1969
KO,Stock,The CocaCola Company,34,-84,28/4/1969,0.755208,0.77474,0.747396,0.755208,0.174311,7036800,1969
KO,Stock,The CocaCola Company,34,-84,5/5/1969,0.763021,0.78125,0.757813,0.757813,0.174913,5568000,1969
KO,Stock,The CocaCola Company,34,-84,12/5/1969,0.757813,0.760417,0.739583,0.760417,0.175514,4608000,1969
KO,Stock,The CocaCola Company,34,-84,19/5/1969,0.757813,0.791667,0.751302,0.78776,0.181825,4358400,1969
KO,Stock,The CocaCola Company,34,-84,26/5/1969,0.78776,0.800781,0.777344,0.78125,0.180322,4713600,1969
KO,Stock,The CocaCola Company,34,-84,2/6/1969,0.770833,0.78125,0.75,0.777344,0.179421,3120000,1969
KO,Stock,The CocaCola Company,34,-84,9/6/1969,0.777344,0.779948,0.730469,0.744792,0.171907,12192000,1969
KO,Stock,The CocaCola Company,34,-84,16/6/1969,0.744792,0.770833,0.713542,0.713542,0.165426,4723200,1969
KO,Stock,The CocaCola Company,34,-84,23/6/1969,0.713542,0.734375,0.708333,0.723958,0.167841,6691200,1969
KO,Stock,The CocaCola Company,34,-84,30/6/1969,0.723958,0.731771,0.713542,0.729167,0.169049,3417600,1969
KO,Stock,The CocaCola Company,34,-84,7/7/1969,0.729167,0.738281,0.721354,0.723958,0.167841,4646400,1969
KO,Stock,The CocaCola Company,34,-84,14/7/1969,0.723958,0.747396,0.721354,0.727865,0.168747,5107200,1969
KO,Stock,The CocaCola Company,34,-84,21/7/1969,0.726563,0.729167,0.713542,0.716146,0.16603,2880000,1969
KO,Stock,The CocaCola Company,34,-84,28/7/1969,0.714844,0.739583,0.682292,0.734375,0.170256,8476800,1969
